time	V(1)	V(2)
1.069136424876593e+00	0.000000e+00	-2.243482e-02
1.074019237376593e+00	0.000000e+00	-1.937282e-02
1.078902049876593e+00	0.000000e+00	-1.652463e-02
1.083784862376593e+00	0.000000e+00	-1.387777e-02
1.088667674876593e+00	0.000000e+00	-1.142041e-02
1.093550487376593e+00	0.000000e+00	-9.141387e-03
1.098433299876593e+00	0.000000e+00	-7.030115e-03
1.103316112376593e+00	0.000000e+00	-5.076598e-03
1.108198924876593e+00	0.000000e+00	-3.271381e-03
1.113081737376593e+00	0.000000e+00	-1.605522e-03
1.117964549876593e+00	0.000000e+00	-7.057152e-05
1.122847362376593e+00	0.000000e+00	1.341459e-03
1.127730174876593e+00	0.000000e+00	2.638116e-03
1.132612987376593e+00	0.000000e+00	3.826531e-03
1.137495799876593e+00	0.000000e+00	4.913441e-03
1.142378612376593e+00	0.000000e+00	5.905207e-03
1.147261424876593e+00	0.000000e+00	6.807836e-03
1.152144237376593e+00	0.000000e+00	7.627001e-03
1.157027049876593e+00	0.000000e+00	8.368053e-03
1.161909862376593e+00	0.000000e+00	9.036046e-03
1.171675487376593e+00	0.000000e+00	1.017164e-02
1.181441112376593e+00	0.000000e+00	1.106875e-02
1.191206737376593e+00	0.000000e+00	1.175846e-02
1.200972362376593e+00	0.000000e+00	1.226835e-02
1.215620799876593e+00	0.000000e+00	1.274882e-02
1.230269237376593e+00	0.000000e+00	1.295027e-02
1.244917674876593e+00	0.000000e+00	1.293183e-02
1.259566112376593e+00	0.000000e+00	1.274250e-02
1.274214549876593e+00	0.000000e+00	1.242274e-02
1.288862987376593e+00	0.000000e+00	1.200579e-02
1.303511424876593e+00	0.000000e+00	1.151884e-02
1.323042674876593e+00	0.000000e+00	1.079827e-02
1.342573924876593e+00	0.000000e+00	1.003303e-02
1.362105174876593e+00	0.000000e+00	9.253503e-03
1.381636424876593e+00	0.000000e+00	8.481739e-03
1.406050487376593e+00	0.000000e+00	7.551257e-03
1.430464549876593e+00	0.000000e+00	6.676845e-03
1.459761424876593e+00	0.000000e+00	5.716816e-03
1.489058299876593e+00	0.000000e+00	4.861255e-03
1.523237987376593e+00	0.000000e+00	3.994612e-03
1.557417674876593e+00	0.000000e+00	3.261298e-03
1.591597362376593e+00	0.000000e+00	2.648253e-03
1.625777049876593e+00	0.000000e+00	2.140658e-03
1.664839549876593e+00	0.000000e+00	1.670637e-03
1.703902049876593e+00	0.000000e+00	1.298269e-03
1.747847362376593e+00	0.000000e+00	9.734079e-04
1.796675487376593e+00	0.000000e+00	7.037113e-04
1.855269237376593e+00	0.000000e+00	4.743616e-04
1.923628612376593e+00	0.000000e+00	2.977468e-04
2.000000000000000e+00	0.000000e+00	1.758865e-04
2.000000000030000e+00	3.000000e-02	2.110643e-04
2.000000000059312e+00	5.931167e-02	2.932551e-04
2.000000000100000e+00	1.000000e-01	4.851715e-04
2.000000000467234e+00	1.000000e-01	2.699836e-03
2.000000000840298e+00	1.000000e-01	4.885727e-03
2.000000001586426e+00	1.000000e-01	9.073435e-03
2.000000003078680e+00	1.000000e-01	1.677187e-02
2.000000006063190e+00	1.000000e-01	2.986886e-02
2.000000011997808e+00	1.000000e-01	5.031131e-02
2.000000018020183e+00	1.000000e-01	6.508334e-02
2.000000026244551e+00	1.000000e-01	7.808618e-02
2.000000034642437e+00	1.000000e-01	8.610934e-02
2.000000046030526e+00	1.000000e-01	9.198635e-02
2.000000058485892e+00	1.000000e-01	9.513729e-02
2.000000075718365e+00	1.000000e-01	9.689335e-02
2.000000096309239e+00	1.000000e-01	9.759085e-02
2.000000775886886e+00	1.000000e-01	9.785990e-02
2.005656910643022e+00	1.000000e-01	8.880769e-02
2.015422535643022e+00	1.000000e-01	7.459673e-02
2.020305348143022e+00	1.000000e-01	6.812537e-02
2.025188160643022e+00	1.000000e-01	6.206152e-02
2.030070973143022e+00	1.000000e-01	5.638241e-02
2.034953785643022e+00	1.000000e-01	5.106647e-02
2.039836598143022e+00	1.000000e-01	4.609327e-02
2.044719410643022e+00	1.000000e-01	4.144346e-02
2.049602223143022e+00	1.000000e-01	3.709870e-02
2.054485035643022e+00	1.000000e-01	3.304163e-02
2.059367848143022e+00	1.000000e-01	2.925583e-02
2.064250660643022e+00	1.000000e-01	2.572572e-02
2.069133473143022e+00	1.000000e-01	2.243658e-02
2.074016285643022e+00	1.000000e-01	1.937445e-02
2.078899098143022e+00	1.000000e-01	1.652614e-02
2.083781910643022e+00	1.000000e-01	1.387916e-02
2.088664723143022e+00	1.000000e-01	1.142170e-02
2.093547535643022e+00	1.000000e-01	9.142572e-03
2.098430348143022e+00	1.000000e-01	7.031205e-03
2.103313160643022e+00	1.000000e-01	5.077599e-03
2.108195973143022e+00	1.000000e-01	3.272298e-03
2.113078785643022e+00	1.000000e-01	1.606360e-03
2.117961598143022e+00	1.000000e-01	7.133571e-05
2.122844410643022e+00	1.000000e-01	-1.340764e-03
2.127727223143022e+00	1.000000e-01	-2.637486e-03
2.132610035643022e+00	1.000000e-01	-3.825962e-03
2.137492848143022e+00	1.000000e-01	-4.912928e-03
2.142375660643022e+00	1.000000e-01	-5.904747e-03
2.147258473143022e+00	1.000000e-01	-6.807427e-03
2.152141285643022e+00	1.000000e-01	-7.626638e-03
2.157024098143022e+00	1.000000e-01	-8.367734e-03
2.161906910643022e+00	1.000000e-01	-9.035766e-03
2.171672535643022e+00	1.000000e-01	-1.017143e-02
2.181438160643022e+00	1.000000e-01	-1.106861e-02
2.191203785643022e+00	1.000000e-01	-1.175837e-02
2.200969410643022e+00	1.000000e-01	-1.226831e-02
2.215617848143022e+00	1.000000e-01	-1.274884e-02
2.230266285643022e+00	1.000000e-01	-1.295033e-02
2.244914723143022e+00	1.000000e-01	-1.293192e-02
2.259563160643022e+00	1.000000e-01	-1.274263e-02
2.274211598143022e+00	1.000000e-01	-1.242288e-02
2.288860035643022e+00	1.000000e-01	-1.200594e-02
2.303508473143022e+00	1.000000e-01	-1.151900e-02
2.323039723143022e+00	1.000000e-01	-1.079844e-02
2.342570973143022e+00	1.000000e-01	-1.003320e-02
2.362102223143022e+00	1.000000e-01	-9.253670e-03
2.381633473143022e+00	1.000000e-01	-8.481900e-03
2.406047535643022e+00	1.000000e-01	-7.551409e-03
2.430461598143022e+00	1.000000e-01	-6.676986e-03
2.459758473143022e+00	1.000000e-01	-5.716943e-03
2.489055348143022e+00	1.000000e-01	-4.861370e-03
2.523235035643022e+00	1.000000e-01	-3.994712e-03
2.557414723143022e+00	1.000000e-01	-3.261384e-03
2.591594410643022e+00	1.000000e-01	-2.648326e-03
2.625774098143022e+00	1.000000e-01	-2.140721e-03
2.664836598143022e+00	1.000000e-01	-1.670690e-03
2.703899098143022e+00	1.000000e-01	-1.298313e-03
2.747844410643022e+00	1.000000e-01	-9.734445e-04
2.796672535643022e+00	1.000000e-01	-7.037410e-04
2.855266285643022e+00	1.000000e-01	-4.743849e-04
2.923625660643022e+00	1.000000e-01	-2.977647e-04
3.000000000100000e+00	1.000000e-01	-1.758960e-04
3.000000000130000e+00	7.000000e-02	-2.110737e-04
3.000000000159312e+00	4.068833e-02	-2.932641e-04
3.000000000200000e+00	0.000000e+00	-4.851796e-04
3.000000000567232e+00	0.000000e+00	-2.699829e-03
3.000000000940293e+00	0.000000e+00	-4.885704e-03
3.000000001686415e+00	0.000000e+00	-9.073385e-03
3.000000003178660e+00	0.000000e+00	-1.677177e-02
3.000000006163148e+00	0.000000e+00	-2.986869e-02
3.000000012097765e+00	0.000000e+00	-5.031119e-02
3.000000018120123e+00	0.000000e+00	-6.508322e-02
3.000000026344492e+00	0.000000e+00	-7.808611e-02
3.000000034742357e+00	0.000000e+00	-8.610929e-02
3.000000046130440e+00	0.000000e+00	-9.198633e-02
3.000000058585775e+00	0.000000e+00	-9.513728e-02
3.000000075818230e+00	0.000000e+00	-9.689336e-02
3.000000096409043e+00	0.000000e+00	-9.759086e-02
3.000000775983595e+00	0.000000e+00	-9.785991e-02
3.005656884221563e+00	0.000000e+00	-8.880775e-02
3.015422509221563e+00	0.000000e+00	-7.459677e-02
3.020305321721563e+00	0.000000e+00	-6.812541e-02
3.025188134221563e+00	0.000000e+00	-6.206156e-02
3.030070946721563e+00	0.000000e+00	-5.638245e-02
3.034953759221563e+00	0.000000e+00	-5.106651e-02
3.039836571721563e+00	0.000000e+00	-4.609331e-02
3.044719384221563e+00	0.000000e+00	-4.144349e-02
3.049602196721563e+00	0.000000e+00	-3.709873e-02
3.054485009221563e+00	0.000000e+00	-3.304166e-02
3.059367821721563e+00	0.000000e+00	-2.925586e-02
3.064250634221563e+00	0.000000e+00	-2.572575e-02
3.069133446721563e+00	0.000000e+00	-2.243660e-02
3.074016259221563e+00	0.000000e+00	-1.937447e-02
3.078899071721563e+00	0.000000e+00	-1.652616e-02
3.083781884221563e+00	0.000000e+00	-1.387919e-02
3.088664696721563e+00	0.000000e+00	-1.142172e-02
3.093547509221563e+00	0.000000e+00	-9.142593e-03
3.098430321721563e+00	0.000000e+00	-7.031225e-03
3.103313134221563e+00	0.000000e+00	-5.077617e-03
3.108195946721563e+00	0.000000e+00	-3.272315e-03
3.113078759221563e+00	0.000000e+00	-1.606377e-03
3.117961571721563e+00	0.000000e+00	-7.135152e-05
3.122844384221563e+00	0.000000e+00	1.340749e-03
3.127727196721563e+00	0.000000e+00	2.637471e-03
3.132610009221563e+00	0.000000e+00	3.825948e-03
3.137492821721563e+00	0.000000e+00	4.912915e-03
3.142375634221563e+00	0.000000e+00	5.904735e-03
3.147258446721563e+00	0.000000e+00	6.807415e-03
3.152141259221563e+00	0.000000e+00	7.626626e-03
3.157024071721563e+00	0.000000e+00	8.367723e-03
3.161906884221563e+00	0.000000e+00	9.035755e-03
3.171672509221563e+00	0.000000e+00	1.017142e-02
3.181438134221563e+00	0.000000e+00	1.106860e-02
3.191203759221563e+00	0.000000e+00	1.175836e-02
3.200969384221563e+00	0.000000e+00	1.226830e-02
3.215617821721563e+00	0.000000e+00	1.274883e-02
3.230266259221563e+00	0.000000e+00	1.295032e-02
3.244914696721563e+00	0.000000e+00	1.293192e-02
3.259563134221563e+00	0.000000e+00	1.274262e-02
3.274211571721563e+00	0.000000e+00	1.242288e-02
3.288860009221563e+00	0.000000e+00	1.200594e-02
3.303508446721563e+00	0.000000e+00	1.151900e-02
3.323039696721563e+00	0.000000e+00	1.079843e-02
3.342570946721563e+00	0.000000e+00	1.003320e-02
3.362102196721563e+00	0.000000e+00	9.253667e-03
3.381633446721563e+00	0.000000e+00	8.481897e-03
3.406047509221563e+00	0.000000e+00	7.551406e-03
3.430461571721563e+00	0.000000e+00	6.676983e-03
3.459758446721563e+00	0.000000e+00	5.716940e-03
3.489055321721563e+00	0.000000e+00	4.861367e-03
3.523235009221563e+00	0.000000e+00	3.994709e-03
3.557414696721563e+00	0.000000e+00	3.261381e-03
3.591594384221563e+00	0.000000e+00	2.648324e-03
3.625774071721563e+00	0.000000e+00	2.140719e-03
3.664836571721563e+00	0.000000e+00	1.670688e-03
3.703899071721563e+00	0.000000e+00	1.298311e-03
3.747844384221563e+00	0.000000e+00	9.734426e-04
3.796672509221563e+00	0.000000e+00	7.037392e-04
3.855266259221563e+00	0.000000e+00	4.743833e-04
3.923625634221563e+00	0.000000e+00	2.977634e-04
4.000000000000000e+00	0.000000e+00	1.758948e-04
4.000000000030000e+00	3.000000e-02	2.110723e-04
4.000000000059312e+00	5.931167e-02	2.932622e-04
4.000000000100000e+00	1.000000e-01	4.851797e-04
4.000000000467225e+00	1.000000e-01	2.699791e-03
4.000000000840280e+00	1.000000e-01	4.885629e-03
4.000000001586389e+00	1.000000e-01	9.073243e-03
4.000000003078607e+00	1.000000e-01	1.677152e-02
4.000000006063043e+00	1.000000e-01	2.986826e-02
4.000000011997659e+00	1.000000e-01	5.031088e-02
4.000000018019976e+00	1.000000e-01	6.508293e-02
4.000000026244347e+00	1.000000e-01	7.808594e-02
4.000000034642161e+00	1.000000e-01	8.610915e-02
4.000000046030233e+00	1.000000e-01	9.198625e-02
4.000000058485491e+00	1.000000e-01	9.513724e-02
4.000000075717904e+00	1.000000e-01	9.689333e-02
4.000000096308567e+00	1.000000e-01	9.759084e-02
4.000000775875717e+00	1.000000e-01	9.785990e-02
4.005656820691561e+00	1.000000e-01	8.880784e-02
4.015422445691561e+00	1.000000e-01	7.459685e-02
4.020305258191561e+00	1.000000e-01	6.812549e-02
4.025188070691561e+00	1.000000e-01	6.206164e-02
4.030070883191561e+00	1.000000e-01	5.638252e-02
4.034953695691561e+00	1.000000e-01	5.106657e-02
4.039836508191561e+00	1.000000e-01	4.609337e-02
4.044719320691561e+00	1.000000e-01	4.144355e-02
4.049602133191561e+00	1.000000e-01	3.709878e-02
4.054484945691561e+00	1.000000e-01	3.304172e-02
4.059367758191561e+00	1.000000e-01	2.925590e-02
4.064250570691561e+00	1.000000e-01	2.572579e-02
4.069133383191561e+00	1.000000e-01	2.243664e-02
4.074016195691561e+00	1.000000e-01	1.937451e-02
4.078899008191561e+00	1.000000e-01	1.652620e-02
4.083781820691561e+00	1.000000e-01	1.387922e-02
4.088664633191561e+00	1.000000e-01	1.142175e-02
4.093547445691561e+00	1.000000e-01	9.142620e-03
4.098430258191561e+00	1.000000e-01	7.031250e-03
4.103313070691561e+00	1.000000e-01	5.077641e-03
4.108195883191561e+00	1.000000e-01	3.272337e-03
4.113078695691561e+00	1.000000e-01	1.606397e-03
4.117961508191561e+00	1.000000e-01	7.136971e-05
4.122844320691561e+00	1.000000e-01	-1.340732e-03
4.127727133191561e+00	1.000000e-01	-2.637456e-03
4.132609945691561e+00	1.000000e-01	-3.825934e-03
4.137492758191561e+00	1.000000e-01	-4.912903e-03
4.142375570691561e+00	1.000000e-01	-5.904723e-03
4.147258383191561e+00	1.000000e-01	-6.807405e-03
4.152141195691561e+00	1.000000e-01	-7.626617e-03
4.157024008191561e+00	1.000000e-01	-8.367714e-03
4.161906820691561e+00	1.000000e-01	-9.035748e-03
4.171672445691561e+00	1.000000e-01	-1.017142e-02
4.181438070691561e+00	1.000000e-01	-1.106859e-02
4.191203695691561e+00	1.000000e-01	-1.175836e-02
4.200969320691561e+00	1.000000e-01	-1.226830e-02
4.215617758191561e+00	1.000000e-01	-1.274883e-02
4.230266195691561e+00	1.000000e-01	-1.295032e-02
4.244914633191561e+00	1.000000e-01	-1.293192e-02
4.259563070691561e+00	1.000000e-01	-1.274262e-02
4.274211508191561e+00	1.000000e-01	-1.242288e-02
4.288859945691561e+00	1.000000e-01	-1.200594e-02
4.303508383191561e+00	1.000000e-01	-1.151900e-02
4.323039633191561e+00	1.000000e-01	-1.079843e-02
4.342570883191561e+00	1.000000e-01	-1.003320e-02
4.362102133191561e+00	1.000000e-01	-9.253670e-03
4.381633383191561e+00	1.000000e-01	-8.481900e-03
4.406047445691561e+00	1.000000e-01	-7.551409e-03
4.430461508191561e+00	1.000000e-01	-6.676986e-03
4.459758383191561e+00	1.000000e-01	-5.716943e-03
4.489055258191561e+00	1.000000e-01	-4.861369e-03
4.523234945691561e+00	1.000000e-01	-3.994711e-03
4.557414633191561e+00	1.000000e-01	-3.261383e-03
4.591594320691561e+00	1.000000e-01	-2.648325e-03
4.625774008191561e+00	1.000000e-01	-2.140720e-03
4.664836508191561e+00	1.000000e-01	-1.670689e-03
4.703899008191561e+00	1.000000e-01	-1.298312e-03
4.747844320691561e+00	1.000000e-01	-9.734433e-04
4.796672445691561e+00	1.000000e-01	-7.037398e-04
4.855266195691561e+00	1.000000e-01	-4.743837e-04
4.923625570691561e+00	1.000000e-01	-2.977637e-04
4.995117187600000e+00	1.000000e-01	-1.820246e-04
5.000000000000000e+00	1.000000e-01	-1.758949e-04
Step Information: Routput=5K  (Step: 3/5)
0.000000000000000e+00	0.000000e+00	0.000000e+00
2.556502884272082e-11	2.556503e-02	2.470789e-05
5.014205819204942e-11	5.014206e-02	9.559174e-05
1.000000000000000e-10	1.000000e-01	3.063121e-04
4.589803857396228e-10	1.000000e-01	2.472655e-03
8.193685376978323e-10	1.000000e-01	4.587392e-03
1.540144841614251e-09	1.000000e-01	8.644590e-03
2.981697449447089e-09	1.000000e-01	1.612366e-02
5.864802665112766e-09	1.000000e-01	2.917655e-02
9.940472297319907e-09	1.000000e-01	4.439238e-02
1.434233168701075e-08	1.000000e-01	5.705644e-02
2.026458973961884e-08	1.000000e-01	6.930596e-02
2.779419020989046e-08	1.000000e-01	7.966732e-02
3.775196382823085e-08	1.000000e-01	8.787858e-02
4.887282618140593e-08	1.000000e-01	9.276776e-02
6.304363572806389e-08	1.000000e-01	9.562534e-02
8.013336887727742e-08	1.000000e-01	9.697603e-02
1.038735182679138e-07	1.000000e-01	9.753218e-02
1.132979392123815e-02	1.000000e-01	8.029903e-02
1.621260642123815e-02	1.000000e-01	7.350288e-02
2.109541892123815e-02	1.000000e-01	6.713020e-02
2.597823142123815e-02	1.000000e-01	6.115748e-02
3.086104392123815e-02	1.000000e-01	5.556246e-02
3.574385642123815e-02	1.000000e-01	5.032404e-02
4.062666892123815e-02	1.000000e-01	4.542223e-02
4.550948142123815e-02	1.000000e-01	4.083808e-02
5.039229392123815e-02	1.000000e-01	3.655366e-02
5.527510642123815e-02	1.000000e-01	3.255197e-02
6.015791892123815e-02	1.000000e-01	2.881691e-02
6.504073142123815e-02	1.000000e-01	2.533325e-02
6.992354392123815e-02	1.000000e-01	2.208655e-02
7.480635642123815e-02	1.000000e-01	1.906314e-02
7.968916892123815e-02	1.000000e-01	1.625011e-02
8.457198142123815e-02	1.000000e-01	1.363519e-02
8.945479392123815e-02	1.000000e-01	1.120682e-02
9.433760642123815e-02	1.000000e-01	8.954028e-03
9.922041892123815e-02	1.000000e-01	6.866446e-03
1.041032314212381e-01	1.000000e-01	4.934264e-03
1.089860439212381e-01	1.000000e-01	3.148205e-03
1.138688564212381e-01	1.000000e-01	1.499495e-03
1.187516689212381e-01	1.000000e-01	-2.016008e-05
1.236344814212381e-01	1.000000e-01	-1.418603e-03
1.285172939212381e-01	1.000000e-01	-2.703245e-03
1.334001064212381e-01	1.000000e-01	-3.881090e-03
1.382829189212381e-01	1.000000e-01	-4.958757e-03
1.431657314212381e-01	1.000000e-01	-5.942496e-03
1.480485439212381e-01	1.000000e-01	-6.838212e-03
1.529313564212381e-01	1.000000e-01	-7.651481e-03
1.578141689212381e-01	1.000000e-01	-8.387567e-03
1.626969814212381e-01	1.000000e-01	-9.051437e-03
1.724626064212381e-01	1.000000e-01	-1.018102e-02
1.822282314212381e-01	1.000000e-01	-1.107465e-02
1.919938564212381e-01	1.000000e-01	-1.176292e-02
2.017594814212381e-01	1.000000e-01	-1.227302e-02
2.164079189212381e-01	1.000000e-01	-1.275612e-02
2.310563564212381e-01	1.000000e-01	-1.296216e-02
2.457047939212381e-01	1.000000e-01	-1.294950e-02
2.603532314212381e-01	1.000000e-01	-1.276659e-02
2.750016689212381e-01	1.000000e-01	-1.245344e-02
2.896501064212381e-01	1.000000e-01	-1.204297e-02
3.042985439212381e-01	1.000000e-01	-1.156215e-02
3.238297939212381e-01	1.000000e-01	-1.084893e-02
3.433610439212381e-01	1.000000e-01	-1.008993e-02
3.628922939212381e-01	1.000000e-01	-9.315423e-03
3.824235439212381e-01	1.000000e-01	-8.547458e-03
4.068376064212381e-01	1.000000e-01	-7.620099e-03
4.312516689212381e-01	1.000000e-01	-6.747179e-03
4.605485439212381e-01	1.000000e-01	-5.787112e-03
4.898454189212381e-01	1.000000e-01	-4.929916e-03
5.240251064212381e-01	1.000000e-01	-4.059876e-03
5.582047939212381e-01	1.000000e-01	-3.322090e-03
5.923844814212381e-01	1.000000e-01	-2.703956e-03
6.314469814212381e-01	1.000000e-01	-2.125464e-03
6.705094814212381e-01	1.000000e-01	-1.662662e-03
7.144547939212381e-01	1.000000e-01	-1.255275e-03
7.584001064212381e-01	1.000000e-01	-9.437303e-04
8.121110439212381e-01	1.000000e-01	-6.628439e-04
8.707047939212381e-01	1.000000e-01	-4.487675e-04
9.439469814212381e-01	1.000000e-01	-2.742128e-04
1.000000000100000e+00	1.000000e-01	-1.875826e-04
1.000000000130000e+00	7.000000e-02	-2.227721e-04
1.000000000159335e+00	4.066480e-02	-3.050763e-04
1.000000000200000e+00	0.000000e+00	-4.969433e-04
1.000000000567553e+00	0.000000e+00	-2.714052e-03
1.000000000940940e+00	0.000000e+00	-4.902300e-03
1.000000001687715e+00	0.000000e+00	-9.094371e-03
1.000000003181264e+00	0.000000e+00	-1.680029e-02
1.000000006168362e+00	0.000000e+00	-2.990908e-02
1.000000012103037e+00	0.000000e+00	-5.035067e-02
1.000000018127451e+00	0.000000e+00	-6.512573e-02
1.000000026351709e+00	0.000000e+00	-7.812595e-02
1.000000034752123e+00	0.000000e+00	-8.614929e-02
1.000000046140793e+00	0.000000e+00	-9.202455e-02
1.000000058599936e+00	0.000000e+00	-9.517488e-02
1.000000075834551e+00	0.000000e+00	-9.693003e-02
1.000000096432804e+00	0.000000e+00	-9.762712e-02
1.000000776379193e+00	0.000000e+00	-9.789587e-02
1.005660071163064e+00	0.000000e+00	-8.888387e-02
1.015425696163064e+00	0.000000e+00	-7.473771e-02
1.020308508663064e+00	0.000000e+00	-6.829289e-02
1.025191321163064e+00	0.000000e+00	-6.225191e-02
1.030074133663064e+00	0.000000e+00	-5.659232e-02
1.034956946163064e+00	0.000000e+00	-5.129282e-02
1.039839758663064e+00	0.000000e+00	-4.633324e-02
1.044722571163064e+00	0.000000e+00	-4.169447e-02
1.049605383663064e+00	0.000000e+00	-3.735840e-02
1.054488196163064e+00	0.000000e+00	-3.330788e-02
1.059371008663064e+00	0.000000e+00	-2.952667e-02
1.064253821163064e+00	0.000000e+00	-2.599940e-02
1.069136633663064e+00	0.000000e+00	-2.271149e-02
1.074019446163064e+00	0.000000e+00	-1.964916e-02
1.078902258663064e+00	0.000000e+00	-1.679936e-02
1.083785071163064e+00	0.000000e+00	-1.414973e-02
1.088667883663064e+00	0.000000e+00	-1.168858e-02
1.093550696163064e+00	0.000000e+00	-9.404856e-03
1.098433508663064e+00	0.000000e+00	-7.288080e-03
1.103316321163064e+00	0.000000e+00	-5.328355e-03
1.108199133663064e+00	0.000000e+00	-3.516316e-03
1.113081946163064e+00	0.000000e+00	-1.843106e-03
1.117964758663064e+00	0.000000e+00	-3.003526e-04
1.122847571163064e+00	0.000000e+00	1.119861e-03
1.127730383663064e+00	0.000000e+00	2.425018e-03
1.132613196163064e+00	0.000000e+00	3.622189e-03
1.137496008663064e+00	0.000000e+00	4.718055e-03
1.142378821163064e+00	0.000000e+00	5.718930e-03
1.147261633663064e+00	0.000000e+00	6.630773e-03
1.152144446163064e+00	0.000000e+00	7.459216e-03
1.157027258663064e+00	0.000000e+00	8.209573e-03
1.161910071163064e+00	0.000000e+00	8.886863e-03
1.171675696163064e+00	0.000000e+00	1.004091e-02
1.181441321163064e+00	0.000000e+00	1.095611e-02
1.191206946163064e+00	0.000000e+00	1.166338e-02
1.200972571163064e+00	0.000000e+00	1.219019e-02
1.215621008663064e+00	0.000000e+00	1.269457e-02
1.230269446163064e+00	0.000000e+00	1.291799e-02
1.244917883663064e+00	0.000000e+00	1.291947e-02
1.259566321163064e+00	0.000000e+00	1.274797e-02
1.274214758663064e+00	0.000000e+00	1.244394e-02
1.288863196163064e+00	0.000000e+00	1.204070e-02
1.303511633663064e+00	0.000000e+00	1.156553e-02
1.323042883663064e+00	0.000000e+00	1.085786e-02
1.342574133663064e+00	0.000000e+00	1.010262e-02
1.362105383663064e+00	0.000000e+00	9.330503e-03
1.381636633663064e+00	0.000000e+00	8.563894e-03
1.406050696163064e+00	0.000000e+00	7.637166e-03
1.430464758663064e+00	0.000000e+00	6.764057e-03
1.459761633663064e+00	0.000000e+00	5.803078e-03
1.489058508663064e+00	0.000000e+00	4.944545e-03
1.523238196163064e+00	0.000000e+00	4.072713e-03
1.557417883663064e+00	0.000000e+00	3.333100e-03
1.591597571163064e+00	0.000000e+00	2.713234e-03
1.630660071163064e+00	0.000000e+00	2.132964e-03
1.669722571163064e+00	0.000000e+00	1.668635e-03
1.713667883663064e+00	0.000000e+00	1.259826e-03
1.757613196163064e+00	0.000000e+00	9.471470e-04
1.806441321163064e+00	0.000000e+00	6.870473e-04
1.865035071163064e+00	0.000000e+00	4.652587e-04
1.933394446163064e+00	0.000000e+00	2.938324e-04
2.000000000000000e+00	0.000000e+00	1.869935e-04
2.000000000030000e+00	3.000000e-02	2.221801e-04
2.000000000059312e+00	5.931167e-02	3.043915e-04
2.000000000100000e+00	1.000000e-01	4.963558e-04
2.000000000467235e+00	1.000000e-01	2.711575e-03
2.000000000840298e+00	1.000000e-01	4.898011e-03
2.000000001586427e+00	1.000000e-01	9.086767e-03
2.000000003078682e+00	1.000000e-01	1.678713e-02
2.000000006063194e+00	1.000000e-01	2.988738e-02
2.000000011997811e+00	1.000000e-01	5.033493e-02
2.000000018020188e+00	1.000000e-01	6.511065e-02
2.000000026244555e+00	1.000000e-01	7.811673e-02
2.000000034642442e+00	1.000000e-01	8.614189e-02
2.000000046030531e+00	1.000000e-01	9.202037e-02
2.000000058485899e+00	1.000000e-01	9.517210e-02
2.000000075718374e+00	1.000000e-01	9.692859e-02
2.000000096309252e+00	1.000000e-01	9.762625e-02
2.000000775887111e+00	1.000000e-01	9.789538e-02
2.005656912466339e+00	1.000000e-01	8.888824e-02
2.015422537466339e+00	1.000000e-01	7.474155e-02
2.020305349966339e+00	1.000000e-01	6.829647e-02
2.025188162466339e+00	1.000000e-01	6.225526e-02
2.030070974966339e+00	1.000000e-01	5.659543e-02
2.034953787466339e+00	1.000000e-01	5.129571e-02
2.039836599966339e+00	1.000000e-01	4.633592e-02
2.044719412466339e+00	1.000000e-01	4.169696e-02
2.049602224966339e+00	1.000000e-01	3.736071e-02
2.054485037466339e+00	1.000000e-01	3.331001e-02
2.059367849966339e+00	1.000000e-01	2.952864e-02
2.064250662466339e+00	1.000000e-01	2.600121e-02
2.069133474966339e+00	1.000000e-01	2.271316e-02
2.074016287466339e+00	1.000000e-01	1.965070e-02
2.078899099966339e+00	1.000000e-01	1.680077e-02
2.083781912466339e+00	1.000000e-01	1.415102e-02
2.088664724966339e+00	1.000000e-01	1.168976e-02
2.093547537466339e+00	1.000000e-01	9.405931e-03
2.098430349966339e+00	1.000000e-01	7.289056e-03
2.103313162466339e+00	1.000000e-01	5.329237e-03
2.108195974966339e+00	1.000000e-01	3.517111e-03
2.113078787466339e+00	1.000000e-01	1.843819e-03
2.117961599966339e+00	1.000000e-01	3.009891e-04
2.122844412466339e+00	1.000000e-01	-1.119297e-03
2.127727224966339e+00	1.000000e-01	-2.424520e-03
2.132610037466339e+00	1.000000e-01	-3.621754e-03
2.137492849966339e+00	1.000000e-01	-4.717680e-03
2.142375662466339e+00	1.000000e-01	-5.718609e-03
2.147258474966339e+00	1.000000e-01	-6.630504e-03
2.152141287466339e+00	1.000000e-01	-7.458994e-03
2.157024099966339e+00	1.000000e-01	-8.209396e-03
2.161906912466339e+00	1.000000e-01	-8.886727e-03
2.171672537466339e+00	1.000000e-01	-1.004085e-02
2.181438162466339e+00	1.000000e-01	-1.095612e-02
2.191203787466339e+00	1.000000e-01	-1.166344e-02
2.200969412466339e+00	1.000000e-01	-1.219029e-02
2.215617849966339e+00	1.000000e-01	-1.269473e-02
2.230266287466339e+00	1.000000e-01	-1.291820e-02
2.244914724966339e+00	1.000000e-01	-1.291971e-02
2.259563162466339e+00	1.000000e-01	-1.274823e-02
2.274211599966339e+00	1.000000e-01	-1.244422e-02
2.288860037466339e+00	1.000000e-01	-1.204099e-02
2.303508474966339e+00	1.000000e-01	-1.156582e-02
2.323039724966339e+00	1.000000e-01	-1.085816e-02
